,tags,content
1622,오프라인 자바스크립트 발표 스터디 2차 모집,"안녕하세요! 오프라인 자바스크립트 발표 스터디 모집합니다 :) 이전 스터디 모집글을 확인하시려면 여기를 참고해주세요!제가 직접 정리한 내용을 발표하며 여러분과 함께 자바스크립트를 공부하는 스터디입니다! 1차 스터디에서는 자바스크립트 기본기를 위주로 정리했다면! 2차에서는 더 깊게 가볼 예정입니다.이번에도 1주차 스터디 내용을 살짝만 공개할게요! 다만 정리된 문서를 기반으로 모두 이해될 때까지 설명하려 노력하니 글을 확인하고 너무 놀라지 마세요🥲https://areumsheep.notion.site/public-Chrome-1-f81b5ef594c14e179111b32b91c2714a 스터디 주요 내용대상: 자바스크립트 개념이 아직 생소하신 분 / 프론트엔드 개발자 준비 중이신 분시간: 매주 금요일 오후 7시 (1~2시간 예정)시작일자: 01/20 (금) 오후 7시 30분장소: 신도림 카페큐브 클래스룸방식 및 커리큘럼: https://github.com/FECrash/JavaScript-Mountain 참고 스터디 신청 관련신청 방법: https://forms.gle/tqwJ1LgVjeWYLGsz6신청 기한: 01/17(화) 16:00까지참가비: 24,000원 (스터디룸 대여비)문의: https://open.kakao.com/o/sNaYXzYe Q&A커리큘럼을 모두 스터디장이 발표하나요?네 맞습니다! 다만 저도 최대한 깊게 공부하려 노력하겠지만 아직 모르는 게 많은 주니어이기에 발표 내용이 듣기에 부족하실 수도 있어요. 부족한 부분이 있다면 언제든 피드백 주시면 수정하겠습니다!나이 제한이 있나요?없습니다! 모든 분들이 참여 가능합니다만 열정 가득하신 분들과 스터디 진행하고 싶습니다!신청하면 모두 참여할 수 있나요?아닙니다. 스터디 진행 인원은 스터디장 제외 4명으로 생각하고 있으며 그 이상의 인원이 신청하게 될 경우 설문지 내용으로 함께 하실 분을 모집할 생각입니다.금액은 회차당 가격인가요?아닙니다. 4주동안 함께하는 스터디 비용 전체가 24,000원입니다.추가 문의가 있는데요…네! 그렇다면 카카오톡 오픈채팅으로 부탁드립니다 :) https://open.kakao.com/o/sNaYXzYe"
1623,vue 스터디 모집,"스터디 주제 : Vue 기초 문법 습득스터디 목표 : Vue3 완벽 마스터: 기초부터 실전까지 - ""기본편"" 완강예상 스터디 일정(횟수) : 일주일에 2회(월요일, 목요일) 오후 9시 30분 ~ 10시 정도에 만나서 온라인에서 공부한 것 리뷰예상 모집인원 : 1~2명스터디 소개와 개설 이유 : 스터디 모집해서 들어가면 자꾸 없어져서 직접 모집Vue3 완벽 마스터: 기초부터 실전까지 - ""기본편"" 완강 을 목표로 합니다.다른 Vue 공부도 상관은 없습니다. 카카오톡 오픈채팅방https://open.kakao.com/o/gISz0iXe"
1624,"백엔드 코틀린, 코루틴 같이 공부하실 분!",삭제된 글입니다
1625,[강동구청역] 같이 리액트 네이티브 스터디 하실분들을 찾습니다.,강동구청역 근처에서 리액트 네이티브 스터디 및 토이프로젝트 진행하실분을 찾습니다.스터디 주제 : 리액트 네이티브 스터디 목표 : 10주 이내 기본 리엑트 네이티브 학습 및 토이 프로젝트 구현예상 모집인원 : 6명 (현재 2명)https://ruby-fernleaf-49a.notion.site/101-ce576c19be2f402584a85dd74a46191c
1626,마감,"스터디 주제 : 평일 오전 기상인증 & 모각코스터디 목표 : 평일에 꾸준히 공부하실분예상 스터디 일정(횟수) : 평일스터디 소개와 개설 이유 : 졸업 후 취준하고있는데 규칙적으로 시간을 보내고싶어서 이렇게 스터디를 만들었습니다. 9~12시 필수, 이후시간대부터 자율.스터디 관련 주의사항 : 1. 디스코드로 공부화면 공유2. 강제성을 두고자 보증금 5천원. 지각시 1000원, 결석시 3000원 ( 전날 미리 고지시 벌금x) 보증금은 한달마다 1/n 로 정산.스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.)카카오톡 오픈채팅을 시작해 보세요.링크를 선택하면 카카오톡이 실행됩니다.평일 오전 모각코https://open.kakao.com/o/gIX6brYe"
1627,[ 자바스크립트 코딩테스트 스터디 (2기)] (1.16~2.26(6주)),"진행 방식은 두 가지로 진행됩니다! 둘 다 하실 분만 가입해주세요 !1. 스터디 대상‘꾸준히’ Javascript 문제 풀이를 함께 하실 분열심히 참여할 의지가 있으신 분프로그래머스 기준 Lv2 이상 풀 수 있는 분2. 진행 방식함께 문제 풀이정해진 날짜에 맞춰 노션으로 공유된 문제를 풀고 Google Meet로 풀이 및 해설을 진행합니다.문제 난이도는 프로그래머스 기준 Lv2 이상으로, 각자 한 문제씩 선정합니다.고정 요일은 목요일 밤 9시입니다. 전 주 일요일까지 말씀해주시면 조정 가능합니다.첫 주인 다음주는(1월 19일) OT를 진행합니다.각자 문제 풀이1주일 중 5일 이상 하루 2문제 이상 풀기 (일요일 밤 12시까지 10문제 충족하면 됨)노션에 본인이 푼 풀이(문제+링크+풀이)를 업로드3. 진행 관련기간은 1.16부터 2.26입니다. 그 이후로는 스터디원들과 상의하여 코딩테스트 스터디를 이어갈 지, 혹은 다른 스터디(CS, 개발 서적)로 바꿔서 진행할지 결정할 생각입니다.예치금은 3만원입니다. 중도 이탈을 방지하고자 하는 목적으로, 4주간의 스터디가 끝나면 돌려드릴 예정입니다.벌금은 ‘함께 문제 풀이’는 미참여 시 5천원, 지각 시 3천원, ‘각자 문제 풀이’는 안 푼 문제 당 1,000원입니다.벌금과 예치금을 높게 잡은 만큼 정말 참여하실 분만 가입해주세요!예치금 < 벌금이 많아질 경우 자동 퇴출입니다.스터디원은 6명 예정입니다. 함께 하실 분은 아래 오픈 톡방으로 말씀해주세요 !https://open.kakao.com/o/sZ1ARTSe"
1628,CS 관련 세미나(수원),"안녕하세요?수원 내에서 이미 개발자 관련 모임을 하고 있으며, 아래의 내용으로 세미나형식으로 진행하고 있습니다. 대략적으로 비전공을 위한 기초적인 CS 및 알고리즘 내용이 될 것이며, 알고리즘문제에 대한 내용이 아닌, 어떻게 사용되는지에 대한 내용이 될 것으로 보입니다.■ 일정(상황에 따라 변경 될 수 있음을 양해바랍니다.)1. 컴퓨터란 무엇인가?(1/8)(1) 컴퓨터의 역사(2) 컴퓨터의 한계2. 컴퓨터 하드웨어와 인코딩의 이해(1/15)(1) 컴퓨터 저장구조(2) 파이프라이닝(3) 인코딩3. 알고리즘의 이해1.(1/29)(1) Big O의 개념(2) 정렬 알고리즘(3) 재귀 알고리즘4. 알고리즘의 이해2.(2/5)(1) 이진트리(2) 그래프 이론5. 알고리즘의 이해3.(2/12)(1) 분할정복법(2) 확률론적 알고리즘■시간매주 일요일 오후 2~3시 진행■참여인원4~15인(4인 이하 세미나 취소)■참여방법1. 소모임 앱 다운로드 및 ""수원 개발자 자율학습모임"" 가입 후 소모임 앱 내 참가 신청2.카카토톡 오픈채팅방 https://open.kakao.com/o/gkTXhpYe 입장■장소수원 망포역/영통역 부근 참여인원에 따라 장소변경"
1629,Real MySQL 8.0 ver1 스터디 모집,"서비스회사 개발팀에서 스터디를 진행하는데, 외부인원도 모집해서 진행하면 강제성이 커질 것을 기대하여(!) 추가 모집합니다 :) 자세한 모집공고는 Real MySQL 8.0 ver1 스터디 모집 공고를 참고해주세요. 감사합니다."
1630,모던자바스크립트 딥다이브 스터디 모집합니다  '현 (3명/4명)',"안녕하세요.  모던 자바스크립트 딥다이브 책으로 공부 하실 분을 모집하고 있습니다.교재 : 모던 자바스크립트 deep dive 로 진행!       모던 자바스크립트 deep dive    스터디  방식- 주 2일 이지만 팀원들과 조율해보고 결정하겠습니다.- 정원은 4명 생각하고 있습니다.- 스터디는 비대면으로 zoom 화상회의 도구를 이용-서울에 사는 인원끼리 모집되면 오프라인 고려 진행 방법각자 슬랙/깃허브에 알게된 내용을 정리합니다.주 2회 저녁에 줌에서 모여서 이를 공유하는 시간을 가집니다.2명을 랜덤으로 뽑아 대표로 정리된 내용을 바탕으로 발표하고, 서로 질문하는 시간을 가집니다.===============================================스터디를 참여하시길 바라는 분은 아래 내용을 메일주소 (9598dohyun@naver.com) 로 메일을 보내주시기 바랍니다! 책의 내용이 많아서 중간에 빠지는 분없이 끝까지 스터디 하실분이면 환영입니다!ㅎㅎ1.스터디를 희망하는 이유2.개발경력(초보도 상관없습니다 단지 공부속도를 맞추기위해서 입니다!)3. 이름/핸드폰번호(카톡방 초대를 위해)"
1631,마포 오프라인 스터디 모집,삭제된 글입니다
1632,[서울] 웹 개발 스프링부트 스터디 인원충원 해봅니다.,"처음이시더라도 열심히 참여해주시면 금방 실력향상이 가능하다고 생각합니다.    저도 코딩 초보자이니 부담가지말고 연락주세요~스터디 주제 : 스프링부트 스터디 및 프로젝트 스터디 목표 :1. 개인 or 팀으로 진행한 프로젝트 + 한 주 동안의 progress 발표1-1. git, blog, notion, ppt 등의 툴을 이용해 정리2. 면접을 위한 CS 전공지식 노트 스터디 (선택 참여)2-1. CS 스터디 공부 자료 블로그 등에 정리 후 발표예상 스터디 일정(횟수) : 주 1회 매주 금요일 오후 4시 오프라인 만남 / 모임 장소 : 추후 회의 후 결정예상 커리큘럼 간략히 :공부 가능 시간에 디스코드에서 서로 공부, 질문이나 모르는 것이 있으면 서로 질문하고 해결서로의 향상을 위해 기술 스택 통일- 프레임워크 : 스프링부트- 데이터베이스 : MySQL- ORM : JPA- 각자의 GitHub에 Public Repo로 공개예상 모집인원 : 2명스터디 소개와 개설 이유 : 서로 향상해 나아갈 수 있도록 스터디 및 면접 준비스터디 관련 주의사항 :** 스터디 정책- 보증금 : 15000원 (스터디 종료 후 재분배 or 뒷풀이)- 결석 : 결석은 2회까지, 결석 3번이면 퇴출 (보증금 반환 X)@ 결석 벌금 : 5000원@ 병결과 무단 결석 구분 X, 미참여시 결석 처리- 지각 : 30분 이상 지각 시 결석으로 처리@ 지각자 벌금 : 2500원- 스터디룸 대여비는 스터디룸 확정 후 대여비/N 으로 매주 입금 받도록 하겠습니다.첫 스터디에서 할 일 :- 개인 프로젝트 주제, 기능 구상해오기 (필수)- CS 스터디 추가 참여자의 경우 책 지참 후 참여하기스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.)https://open.kakao.com/o/sMZ4MYWe"
1633,(서울) App 개발 스터디원 모집 (디자이너),"스터디 주제 : 현 세대의 효율적인 소비생활을 위한 App / 헬스관련 공유 App / 무료나눔 App스터디 목표 : 1년동안 App 3개 개발예상 스터디 일정(횟수) : 주 1회 ( 토요일 오전 10시 )예상 커리큘럼 간략히 : App 개발예상 모집인원 : 1명- 디자이너스터디 소개와 개설 이유- 스터디를 통한 개인별 실력 향상 및 프로젝트 경험- 최종적으로 외주개발이 가능한 스터디팀 구성- 디자이너 분에게 사실상 제가 공유할 수 있는 부분이 [개발 - 디자인 협업]부분이라 생각하기에 장기적으로 본다면 [개발쪽으로 배움이 필요]하거나 추후 [외주업무가 필요하신 분]이면 좋겠습니다.공유 지식- JAVA, C#, Winform, WPF, Kotlin, MSSQL, API, SOCKET- 신속/정확한 소스분석, 구글링 잘하는 방법, 디버깅 능력진행장소 : 은평구- 형태 : 오프라인 / 디자이너 분은 온라인 원하시면 온라인 가능합니다!- 시간 : 토요일 오전 10시 ( 2시간 )( ** 기존 과외 진행시 2시간으로 진행하다가 오후 5~6시까지 진행하였습니다. - 자율 )스터디 관련 주의사항 : 없음스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.)- dev_psg@kakao.com 로 부담없이 메일 주세요~!"
1634,"[티빙가실분] 티빙 프론트 면접(취업, 이직) 스터디","스터디 주제 : 기본기 다지기 및 모의 면접 연습스터디 목표 : 티빙 합격예상 스터디 일정(횟수) : 주말 1-2회예상 커리큘럼 간략히 :  각자 예상 면접 질문 10개 정도(기술, 인성 포함) 준비해서 돌아가면서 면접관, 면접자 로테이션 후 솔직한 피드백 주면서 성장하기~예상 모집인원 : 2-6명(적당하다고 생각할때까지 모집해보겠습니다!)스터디 소개와 개설 이유 : 티빙 개발 문화가 되게 좋아졌다고 하더라구요~ 복지도 너무 좋아서 ... (I love CJ)스터디 관련 주의사항 : 꾸준히 하실 수 없는 분은 지원하지 말아주세요 .. 결과에 상관없이 꾸준히 하고 나면 어떤 방식으로든 성장한다고 생각합니다.스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.)오픈채팅방에 들어오셔서 서로 인사하고 일정을 맞춰보아요~"
1635,인공지능 기초 학습 : 머신러닝 모델 캔버스 기반,"데이터 분석가 업무를 위해서는 도메인 지식, 통계, 코딩 등 다양한 기술이 요구됨. 머신러닝 캔버스 모델은 비즈니스 이슈를 데이터 데이블로 전환하고 알고리즘을 엑셀로 쉽게 이해 한후, 최종화된 데이터 테이블 기반 대시보드구성을 통해 스토리텔링을 할 수 있도록 합니다.스터디 주제 : AI/ML 캔버스 모델을 통한 매우 쉽게 데이터 사이언티스트 준비스터디 목표 : IBM/Micro soft 등에서 제공하는 certification 획득 및 AI/ML 컨설팅 입사예상 스터디 일정(횟수) : 기초과정 4주 이후 캐글 및 Github를 통해 개인별 역량 강화예상 커리큘럼 간략히 :1. Logistic/Decision Tree/SVM 등 머신러닝 지도학습 모델 및 모델 비교2. 비지도 학습 : 고객세분화 등3. 시계열 분석 및 포트폴리오 최적화4. 자연어 처리5. Vision AI예상 모집인원 : 20스터디 소개와 개설 이유컴퓨터 공학 및 통계 미전공자에 대한 AI/ML에 진출하기 위한 기초 제공디지털 전환에 따른 인문계 전공자의 도메인 지식과 AI/ML 역량을 통한 미래 준비 제공스터디 주관자 :글로벌 컨설팅사 출신 강의국내 H 은행에서 동일한 주제로 8주 강의 국내 N협회에서 동일한 주제로 6주 2차례 강의 개별적 멘토링 지속적으로 수행 중 스터디에 지원할 수 있는 방법을 남겨주세요.이메일 : jeongkee10@empas.com 로 의견을 보내주세요"
